id,user_id,restaurant_id,total_price,order_status,pick_in_site
1665,user032,41,149.06,entregado,True
1666,user030,32,144.39,pendiente,True
1667,user483,29,444.29,preparando,False
1668,user192,37,109.09,listo,False
1669,user028,3,93.11,preparando,True
1670,user102,49,237.01,listo,False
1671,user347,14,435.75,preparando,False
1672,user115,35,384.53,pendiente,False
1673,user243,36,438.95,listo,True
1674,user242,26,150.09,preparando,False
1675,user110,8,436.52,listo,False
1676,user177,30,199.25,preparando,True
1677,user433,28,438.24,preparando,True
1678,user336,4,58.13,preparando,False
1679,user347,12,159.97,entregado,False
1680,user119,28,174.59,pendiente,False
1681,user385,42,63.87,entregado,True
1682,user392,3,76.49,entregado,False
1683,user495,33,292.76,preparando,False
1684,user176,33,177.28,pendiente,False
1685,user305,34,371.34,entregado,True
1686,user215,37,57.46,listo,True
1687,user193,37,463.41,pendiente,False
1688,user422,22,443.76,pendiente,False
1689,user069,18,436.36,preparando,True
1690,user040,9,383.08,entregado,True
1691,user322,25,415.17,pendiente,True
1692,user411,25,460.02,entregado,False
1693,user018,43,295.49,preparando,False
1694,user114,39,263.91,preparando,True
1695,user325,49,340.92,pendiente,False
1696,user238,24,435.25,preparando,True
1697,user057,38,174.68,preparando,False
1698,user295,46,276.4,pendiente,False
1699,user038,40,247.98,listo,True
1700,user408,47,432.14,pendiente,True
1701,user351,2,63.95,preparando,True
1702,user462,22,320.21,pendiente,True
1703,user478,40,347.95,preparando,True
1704,user228,25,321.5,listo,False
1705,user457,31,296.28,entregado,False
1706,user006,42,260.61,pendiente,True
1707,user129,11,289.64,preparando,True
1708,user409,33,52.44,listo,False
1709,user272,25,488.03,entregado,True
1710,user438,25,54.95,pendiente,True
1711,user181,1,111.22,listo,True
1712,user269,25,157.98,pendiente,False
1713,user059,28,297.66,entregado,False
1714,user483,16,478.68,listo,True
1715,user041,50,256.1,entregado,False
1716,user095,4,361.01,pendiente,False
1717,user380,9,158.0,entregado,True
1718,user402,43,372.41,pendiente,False
1719,user049,35,230.22,pendiente,True
1720,user028,30,57.8,pendiente,False
1721,user235,46,259.12,pendiente,True
1722,user228,40,140.14,entregado,True
1723,user292,1,193.6,entregado,False
1724,user053,8,163.36,pendiente,False
1725,user461,49,346.22,entregado,False
1726,user428,26,261.25,entregado,True
1727,user411,19,385.79,entregado,False
1728,user011,42,155.02,listo,False
1729,user354,43,132.76,entregado,False
1730,user455,5,485.54,pendiente,False
1731,user023,38,435.23,pendiente,False
1732,user118,6,261.56,preparando,True
1733,user246,46,491.44,pendiente,False
1734,user423,9,99.07,listo,True
1735,user468,10,133.06,entregado,True
1736,user487,48,214.81,preparando,False
1737,user214,31,90.31,pendiente,True
1738,user100,35,404.22,pendiente,False
1739,user181,9,245.98,pendiente,True
1740,user440,17,255.11,entregado,False
1741,user172,45,117.54,listo,True
1742,user031,26,250.43,listo,False
1743,user306,37,247.73,preparando,True
1744,user057,22,247.78,listo,True
1745,user348,18,262.81,listo,True
1746,user478,27,345.52,listo,False
1747,user418,14,199.11,preparando,True
1748,user400,30,64.46,entregado,True
1749,user359,28,228.39,listo,True
1750,user476,48,284.26,preparando,False
1751,user318,48,335.73,listo,True
1752,user328,22,386.66,listo,False
1753,user338,14,62.96,preparando,False
1754,user132,10,355.9,pendiente,False
1755,user052,10,146.21,pendiente,True
1756,user463,5,74.67,pendiente,True
1757,user056,21,80.17,listo,False
1758,user446,47,275.46,entregado,True
1759,user059,24,85.89,entregado,True
1760,user370,4,487.54,entregado,True
1761,user342,19,288.1,pendiente,False
1762,user408,8,397.48,entregado,False
1763,user255,28,189.17,preparando,True
1764,user064,21,253.78,pendiente,True
1765,user085,16,464.88,listo,True
1766,user128,48,217.33,pendiente,False
1767,user108,38,168.08,entregado,False
1768,user484,44,133.61,listo,False
1769,user207,34,483.57,entregado,False
1770,user259,11,307.97,entregado,True
1771,user364,24,269.43,entregado,True
1772,user407,8,171.7,pendiente,True
1773,user262,38,436.94,listo,True
1774,user322,24,260.02,listo,True
1775,user185,40,150.8,listo,False
1776,user487,1,150.45,preparando,True
1777,user248,15,249.92,preparando,False
1778,user029,42,173.81,pendiente,True
1779,user059,29,113.98,entregado,False
1780,user431,12,498.53,listo,False
1781,user476,19,434.38,listo,True
1782,user125,6,182.17,pendiente,False
1783,user354,46,435.29,preparando,False
1784,user358,10,235.17,pendiente,True
1785,user267,3,370.19,preparando,True
1786,user113,3,289.1,pendiente,False
1787,user217,39,228.66,entregado,False
1788,user461,47,146.63,preparando,True
1789,user009,6,484.36,entregado,True
1790,user052,30,420.23,listo,True
1791,user362,41,253.96,entregado,False
1792,user278,47,413.37,entregado,True
1793,user374,10,82.44,listo,False
1794,user450,39,445.03,pendiente,True
1795,user498,13,97.74,pendiente,True
1796,user029,28,324.88,preparando,True
1797,user216,21,142.65,listo,False
1798,user154,25,497.66,entregado,True
1799,user011,2,209.1,pendiente,False
1800,user045,32,314.61,pendiente,True
1801,user388,40,175.84,pendiente,False
1802,user364,44,125.21,pendiente,False
1803,user422,13,473.96,preparando,True
1804,user416,42,333.37,pendiente,False
1805,user054,6,162.96,preparando,False
1806,user196,18,489.88,listo,True
1807,user267,42,405.09,pendiente,False
1808,user142,50,196.48,pendiente,True
1809,user339,47,170.21,entregado,False
1810,user192,42,129.09,entregado,False
1811,user271,24,168.18,preparando,True
1812,user484,43,461.71,preparando,False
1813,user326,25,271.38,pendiente,True
1814,user272,19,197.82,entregado,True
1815,user084,27,258.36,entregado,True
1816,user293,20,232.95,pendiente,True
1817,user455,6,231.36,preparando,True
1818,user199,10,409.28,pendiente,True
1819,user050,40,351.8,pendiente,False
1820,user480,38,122.86,entregado,False
1821,user393,22,218.53,listo,True
1822,user142,27,489.32,listo,True
1823,user495,24,364.31,listo,False
1824,user144,2,94.74,listo,True
1825,user297,35,254.26,entregado,False
1826,user145,1,466.27,pendiente,True
1827,user129,48,110.92,entregado,False
1828,user427,40,217.06,preparando,True
1829,user175,41,451.44,entregado,False
1830,user316,29,482.44,pendiente,True
1831,user146,9,343.93,listo,True
1832,user194,2,314.44,entregado,False
1833,user217,21,451.42,listo,True
1834,user391,13,304.88,pendiente,False
1835,user132,43,238.3,preparando,True
1836,user064,19,101.39,listo,True
1837,user021,42,329.06,pendiente,False
1838,user098,15,415.33,listo,False
1839,user407,29,216.18,pendiente,False
1840,user347,40,80.47,listo,False
1841,user253,21,86.46,preparando,True
1842,user226,46,113.79,listo,True
1843,user435,42,204.53,listo,False
1844,user484,12,89.44,listo,False
1845,user322,1,465.78,entregado,False
1846,user404,8,373.74,preparando,False
1847,user352,12,431.66,pendiente,False
1848,user227,15,105.26,pendiente,True
1849,user360,45,294.48,listo,False
1850,user098,22,497.16,pendiente,True
1851,user175,7,445.47,pendiente,False
1852,user091,1,395.58,pendiente,False
1853,user403,10,232.59,pendiente,False
1854,user412,14,201.32,preparando,True
1855,user458,50,127.99,pendiente,True
1856,user306,30,126.57,preparando,False
1857,user006,18,247.51,listo,False
1858,user337,1,86.02,listo,True
1859,user267,23,424.49,entregado,True
1860,user239,30,148.5,preparando,True
1861,user338,4,309.96,pendiente,False
1862,user129,41,205.23,pendiente,True
1863,user048,4,270.3,pendiente,True
1864,user418,19,232.64,preparando,False
1865,user084,30,301.9,preparando,True
1866,user097,5,196.01,preparando,True
1867,user008,32,490.49,entregado,True
1868,user406,31,342.52,preparando,True
1869,user041,41,444.98,pendiente,False
1870,user075,13,307.7,listo,True
1871,user477,7,386.3,entregado,False
1872,user331,32,270.11,pendiente,True
1873,user351,50,212.09,listo,False
1874,user146,20,294.56,preparando,False
1875,user167,29,429.43,entregado,False
1876,user233,42,364.52,preparando,False
1877,user281,30,281.9,pendiente,True
1878,user428,45,260.65,listo,False
1879,user438,20,458.25,preparando,True
1880,user288,12,388.82,listo,False
1881,user224,36,405.95,entregado,True
1882,user162,2,94.45,pendiente,False
1883,user207,41,429.89,pendiente,True
1884,user369,44,281.61,entregado,True
1885,user455,34,373.63,preparando,False
1886,user403,4,83.47,listo,False
1887,user084,7,372.48,listo,True
1888,user129,35,260.75,listo,False
1889,user085,39,411.49,entregado,False
1890,user214,29,278.86,entregado,True
1891,user475,35,360.29,pendiente,False
1892,user309,27,248.81,entregado,True
1893,user252,18,149.55,pendiente,True
1894,user197,50,81.26,pendiente,False
1895,user146,29,291.27,listo,False
1896,user430,50,131.15,entregado,True
1897,user331,48,345.74,pendiente,False
1898,user344,21,452.79,preparando,False
1899,user271,35,112.3,entregado,False
1900,user271,9,391.64,preparando,False
1901,user009,46,347.48,preparando,False
1902,user104,28,369.36,entregado,False
1903,user070,25,429.63,entregado,True
1904,user474,19,393.33,entregado,True
1905,user355,40,443.71,entregado,True
1906,user236,49,492.45,preparando,True
1907,user348,29,391.6,listo,True
1908,user233,6,272.1,listo,True
1909,user498,24,243.15,pendiente,False
1910,user449,22,248.92,listo,True
1911,user153,29,262.13,pendiente,False
1912,user393,3,221.24,pendiente,False
1913,user185,48,101.0,entregado,True
1914,user329,50,410.83,pendiente,False
1915,user160,10,182.45,pendiente,False
1916,user065,16,316.03,preparando,True
1917,user094,10,325.51,preparando,False
1918,user160,36,346.44,preparando,False
1919,user387,14,362.87,listo,True
1920,user177,1,463.8,entregado,False
1921,user160,47,424.28,preparando,False
1922,user092,50,374.26,listo,True
1923,user104,39,358.67,preparando,True
1924,user022,16,142.37,entregado,True
1925,user416,29,418.23,preparando,False
1926,user018,31,430.26,preparando,True
1927,user115,16,450.35,listo,False
1928,user260,6,425.41,pendiente,False
1929,user038,23,115.81,entregado,False
1930,user492,30,169.24,entregado,True
1931,user433,43,377.22,pendiente,False
1932,user234,1,255.01,listo,True
1933,user483,45,108.09,listo,True
1934,user292,31,407.23,entregado,False
1935,user075,13,414.31,listo,True
1936,user272,23,200.16,pendiente,True
1937,user020,9,101.38,listo,False
1938,user222,31,81.03,preparando,False
1939,user077,14,223.5,preparando,True
1940,user405,5,197.93,entregado,False
1941,user464,5,146.99,preparando,False
1942,user040,14,380.73,pendiente,True
1943,user358,18,258.14,entregado,True
1944,user370,33,150.19,entregado,True
1945,user224,10,345.87,listo,True
1946,user429,34,66.42,entregado,False
1947,user202,5,240.71,preparando,True
1948,user301,35,106.35,preparando,False
1949,user291,40,277.29,preparando,False
1950,user362,36,114.76,entregado,False
1951,user088,49,358.5,listo,False
1952,user330,2,108.6,preparando,False
1953,user184,37,428.2,entregado,False
1954,user118,6,84.11,listo,True
1955,user481,15,487.4,pendiente,False
1956,user171,2,326.51,entregado,False
1957,user363,18,163.88,entregado,True
1958,user206,33,287.25,listo,True
1959,user058,11,471.48,entregado,True
1960,user348,49,52.86,preparando,True
1961,user149,32,147.13,pendiente,False
1962,user257,25,307.29,preparando,True
1963,user479,47,238.77,pendiente,True
1964,user490,14,273.5,preparando,False
1965,user309,1,297.71,entregado,True
1966,user227,44,80.48,preparando,True
1967,user065,8,382.79,listo,False
1968,user023,45,132.39,pendiente,False
1969,user403,29,425.65,listo,True
1970,user043,33,209.56,listo,True
1971,user005,9,154.4,pendiente,False
1972,user245,28,455.19,entregado,False
1973,user061,28,211.7,pendiente,False
1974,user422,21,97.84,entregado,False
1975,user143,35,373.49,listo,True
1976,user498,14,119.69,pendiente,True
1977,user082,38,235.09,pendiente,False
1978,user212,35,375.08,pendiente,False
1979,user039,8,99.65,entregado,True
1980,user465,37,158.6,preparando,True
1981,user039,11,235.56,pendiente,False
1982,user354,29,367.74,preparando,False
1983,user469,4,252.08,preparando,False
1984,user282,8,351.49,entregado,False
1985,user206,29,474.15,entregado,True
1986,user390,38,75.72,pendiente,True
1987,user053,36,284.56,preparando,False
1988,user152,34,95.52,pendiente,True
1989,user434,13,484.68,listo,True
1990,user395,11,280.32,entregado,True
1991,user114,26,439.47,listo,False
1992,user053,2,114.38,preparando,True
1993,user317,35,362.17,pendiente,True
1994,user436,39,351.26,listo,False
1995,user050,39,207.38,preparando,True
1996,user352,45,160.61,entregado,True
1997,user286,16,300.27,pendiente,False
1998,user339,3,104.2,listo,False
1999,user005,41,351.97,listo,True
2000,user165,42,383.4,listo,True
2001,user004,3,323.78,pendiente,True
2002,user225,15,155.93,pendiente,True
2003,user052,3,105.12,entregado,True
2004,user225,49,200.03,entregado,True
2005,user372,49,162.9,listo,False
2006,user325,50,63.6,pendiente,True
2007,user088,39,99.82,preparando,True
2008,user365,10,454.96,entregado,False
2009,user459,34,180.96,pendiente,False
2010,user464,27,251.84,listo,True
2011,user451,38,466.11,entregado,True
2012,user097,48,81.64,preparando,False
2013,user122,36,463.75,preparando,True
2014,user476,5,111.03,preparando,True
2015,user380,26,316.83,pendiente,False
2016,user187,40,283.7,pendiente,True
2017,user193,10,379.42,listo,True
2018,user420,49,333.2,preparando,False
2019,user068,36,339.73,preparando,False
2020,user133,3,481.2,pendiente,True
2021,user469,26,266.79,entregado,True
2022,user463,16,499.82,preparando,True
2023,user305,24,357.77,pendiente,False
2024,user171,19,458.36,listo,False
2025,user206,29,318.64,preparando,True
2026,user152,30,345.5,preparando,True
2027,user409,8,387.88,listo,True
2028,user113,31,400.15,pendiente,True
2029,user175,37,131.11,preparando,False
2030,user099,14,238.95,pendiente,True
2031,user178,47,337.91,listo,True
2032,user243,27,113.11,preparando,True
2033,user290,24,139.5,pendiente,False
2034,user042,16,280.2,listo,False
2035,user212,47,400.34,listo,False
2036,user173,23,493.98,preparando,False
2037,user397,16,392.15,preparando,False
2038,user368,31,178.61,entregado,False
2039,user400,50,116.39,pendiente,True
2040,user202,6,390.98,preparando,True
2041,user010,9,201.42,listo,False
2042,user316,39,382.31,preparando,False
2043,user472,12,294.71,pendiente,False
2044,user057,40,423.5,pendiente,False
2045,user442,39,156.15,preparando,True
2046,user227,15,456.26,preparando,False
2047,user025,11,215.21,entregado,False
2048,user294,44,123.36,pendiente,True
2049,user389,41,174.12,pendiente,False
2050,user249,35,211.42,preparando,False
2051,user307,50,463.26,preparando,False
2052,user296,34,65.1,preparando,True
2053,user048,16,104.74,entregado,False
2054,user252,34,386.1,preparando,False
2055,user252,39,413.27,listo,True
2056,user458,21,159.21,preparando,False
2057,user378,25,326.64,pendiente,True
2058,user013,20,320.65,pendiente,False
2059,user160,23,499.67,pendiente,True
2060,user374,18,117.29,pendiente,True
2061,user152,12,143.3,preparando,False
2062,user080,1,382.62,preparando,False
2063,user422,45,384.86,listo,True
2064,user164,49,313.49,listo,True
2065,user210,6,62.81,entregado,True
2066,user263,25,415.58,preparando,True
2067,user449,14,226.77,entregado,True
2068,user009,24,326.34,pendiente,True
2069,user199,32,206.18,listo,False
2070,user279,43,149.06,pendiente,False
2071,user340,40,385.4,listo,False
2072,user442,26,435.48,listo,False
2073,user219,29,410.47,pendiente,True
2074,user485,43,477.57,preparando,True
2075,user460,30,229.46,preparando,True
2076,user299,4,456.87,preparando,False
2077,user109,10,141.97,entregado,True
2078,user428,14,308.08,listo,True
2079,user224,33,451.66,entregado,True
2080,user142,11,84.53,listo,True
2081,user305,38,241.08,preparando,False
2082,user142,17,448.03,pendiente,True
2083,user134,20,154.88,listo,False
2084,user380,2,165.34,listo,True
2085,user260,44,440.93,preparando,False
2086,user034,28,392.62,pendiente,False
2087,user292,46,437.85,pendiente,False
2088,user072,9,435.61,entregado,True
2089,user012,27,76.35,listo,False
2090,user130,20,349.32,entregado,True
2091,user177,26,331.59,preparando,False
2092,user125,47,282.66,preparando,False
2093,user477,12,60.47,listo,False
2094,user414,50,267.12,pendiente,False
2095,user426,26,195.53,preparando,False
2096,user178,44,171.42,preparando,False
2097,user071,34,275.12,preparando,False
2098,user336,6,421.88,entregado,False
2099,user466,43,465.97,entregado,False
2100,user343,11,448.41,entregado,True
2101,user212,11,377.79,pendiente,False
2102,user070,8,246.86,entregado,False
2103,user358,33,243.0,preparando,False
2104,user379,12,357.33,entregado,True
2105,user125,11,414.37,preparando,True
2106,user480,10,150.08,pendiente,True
2107,user361,49,149.13,pendiente,False
2108,user131,27,54.95,pendiente,True
2109,user076,36,82.69,listo,False
2110,user093,6,312.85,listo,False
2111,user213,41,74.51,listo,False
2112,user205,40,123.62,entregado,True
2113,user170,18,326.76,listo,True
2114,user459,14,294.95,pendiente,True
2115,user328,18,97.56,preparando,False
2116,user130,50,188.51,pendiente,True
2117,user047,6,408.88,preparando,True
2118,user120,17,401.13,entregado,True
2119,user042,8,292.28,pendiente,False
2120,user208,16,482.23,entregado,False
2121,user301,46,456.85,entregado,True
2122,user386,6,278.62,entregado,False
2123,user149,45,239.28,preparando,True
2124,user078,49,221.42,preparando,False
2125,user080,39,84.89,listo,True
2126,user426,22,89.88,entregado,False
2127,user184,27,57.95,listo,False
2128,user423,19,253.6,preparando,False
2129,user478,7,50.03,entregado,True
2130,user390,14,351.36,preparando,True
2131,user224,18,263.71,preparando,True
2132,user026,41,189.75,entregado,True
2133,user500,18,124.24,pendiente,True
2134,user177,44,312.79,entregado,False
2135,user091,9,229.97,pendiente,True
2136,user187,50,206.13,preparando,True
2137,user484,20,192.6,entregado,True
2138,user142,12,298.15,entregado,True
2139,user117,8,245.83,entregado,True
2140,user455,15,84.31,pendiente,True
2141,user372,15,74.03,pendiente,True
2142,user068,21,69.38,pendiente,True
2143,user019,34,135.74,entregado,False
2144,user081,32,121.99,pendiente,False
2145,user417,13,305.03,pendiente,False
2146,user068,16,175.32,listo,False
2147,user459,41,212.24,pendiente,True
2148,user072,15,201.85,entregado,False
2149,user171,9,350.79,preparando,False
2150,user377,46,83.05,pendiente,False
2151,user271,29,471.49,entregado,False
2152,user067,37,447.42,listo,False
2153,user407,9,104.36,pendiente,False
2154,user472,27,156.13,preparando,False
2155,user379,21,229.82,entregado,False
2156,user478,5,332.03,entregado,True
2157,user071,37,268.11,listo,True
2158,user318,27,189.22,listo,False
2159,user127,48,117.73,pendiente,False
2160,user080,3,172.11,preparando,False
2161,user099,14,446.66,entregado,False
2162,user245,2,219.28,entregado,False
2163,user286,25,373.98,pendiente,False
2164,user342,9,420.06,listo,False
2165,user241,34,240.9,preparando,True
2166,user064,5,344.26,pendiente,True
2167,user406,13,352.45,entregado,False
2168,user030,12,62.3,entregado,False
2169,user291,24,52.81,entregado,True
2170,user231,27,369.92,entregado,False
2171,user228,6,205.73,entregado,False
2172,user229,21,184.16,preparando,True
2173,user256,42,313.18,listo,True
2174,user343,5,264.12,preparando,False
2175,user038,20,193.57,entregado,True
2176,user424,17,116.26,pendiente,False
2177,user375,27,261.78,listo,True
2178,user084,34,352.93,listo,True
2179,user345,20,284.12,preparando,False
2180,user399,1,308.05,listo,True
2181,user467,13,291.84,listo,True
2182,user420,37,82.99,listo,False
2183,user227,31,370.51,listo,False
2184,user355,49,490.18,preparando,True
2185,user301,41,224.4,listo,True
2186,user224,15,330.57,preparando,False
2187,user213,44,385.92,listo,False
2188,user217,9,119.54,pendiente,False
2189,user272,18,479.49,listo,False
2190,user365,24,383.53,pendiente,False
2191,user263,36,95.46,pendiente,False
2192,user452,29,201.5,listo,True
2193,user475,3,398.81,listo,True
2194,user255,32,492.38,pendiente,False
2195,user309,3,389.69,pendiente,True
2196,user022,33,203.11,preparando,False
2197,user340,37,267.47,entregado,True
2198,user263,39,314.06,preparando,False
2199,user121,30,70.52,preparando,True
2200,user322,22,212.58,preparando,False
2201,user185,36,232.82,listo,False
2202,user366,42,192.62,listo,True
2203,user091,34,122.9,pendiente,True
2204,user407,19,231.94,listo,True
2205,user305,37,414.97,preparando,False
2206,user086,9,460.4,entregado,True
2207,user302,13,373.71,entregado,True
2208,user046,20,385.87,pendiente,False
2209,user265,31,336.67,listo,False
2210,user068,17,100.05,pendiente,False
2211,user161,3,265.9,preparando,True
2212,user251,13,384.51,pendiente,False
2213,user436,25,286.71,preparando,True
2214,user159,23,444.06,entregado,False
2215,user316,1,342.44,entregado,True
2216,user383,23,283.12,pendiente,False
2217,user480,50,309.44,listo,True
2218,user367,37,311.39,entregado,False
2219,user247,12,463.29,listo,False
2220,user070,46,301.39,listo,False
2221,user435,33,138.27,listo,False
2222,user059,8,342.41,entregado,True
2223,user200,40,418.7,pendiente,False
2224,user464,17,127.08,entregado,False
2225,user290,38,377.41,listo,False
2226,user410,45,228.67,pendiente,False
2227,user299,1,470.7,pendiente,True
2228,user484,5,461.31,entregado,True
2229,user463,40,218.78,entregado,True
2230,user206,4,479.6,pendiente,True
2231,user051,8,302.54,preparando,True
2232,user240,29,368.94,preparando,True
2233,user286,41,236.26,pendiente,False
2234,user230,24,192.02,entregado,False
2235,user283,47,406.5,listo,True
2236,user454,32,70.5,pendiente,True
2237,user189,44,298.35,entregado,False
2238,user398,27,300.86,listo,True
2239,user212,35,352.06,listo,False
2240,user041,21,70.71,listo,False
2241,user491,48,203.54,entregado,False
2242,user458,45,209.71,preparando,False
2243,user400,5,195.98,entregado,True
2244,user360,26,408.41,preparando,True
2245,user101,3,402.72,entregado,True
2246,user170,4,426.3,preparando,False
2247,user246,37,489.08,listo,True
2248,user232,35,244.22,preparando,True
2249,user359,42,309.88,preparando,False
2250,user012,27,412.11,listo,True
2251,user219,8,134.0,preparando,False
2252,user405,26,357.99,pendiente,False
2253,user180,8,201.41,pendiente,False
2254,user271,28,303.9,pendiente,True
2255,user054,39,258.63,entregado,False
2256,user412,3,58.9,entregado,False
2257,user235,17,366.95,listo,True
2258,user195,12,463.36,listo,False
2259,user032,13,198.91,listo,False
2260,user145,7,257.76,pendiente,True
2261,user169,44,112.69,pendiente,False
2262,user044,34,158.39,preparando,False
2263,user128,50,58.65,preparando,True
2264,user258,32,411.44,listo,False
2265,user334,42,454.07,entregado,True
2266,user479,21,272.05,pendiente,True
2267,user138,47,418.48,preparando,True
2268,user458,7,409.37,listo,True
2269,user156,21,194.1,entregado,False
2270,user255,13,241.94,pendiente,False
2271,user043,30,276.07,preparando,False
2272,user094,11,343.34,entregado,False
2273,user275,31,457.1,pendiente,False
2274,user126,49,365.32,listo,False
2275,user378,1,54.23,preparando,False
2276,user195,42,58.77,entregado,True
2277,user426,24,342.12,pendiente,False
2278,user071,8,389.8,preparando,False
2279,user074,3,294.43,listo,False
2280,user155,6,84.65,pendiente,False
2281,user485,34,424.8,preparando,True
2282,user194,3,88.81,pendiente,True
2283,user334,41,326.28,entregado,True
2284,user030,37,156.42,listo,False
2285,user020,47,334.33,pendiente,True
2286,user008,38,497.91,preparando,True
2287,user108,18,361.26,pendiente,True
2288,user131,29,330.45,preparando,False
2289,user127,13,62.89,preparando,False
2290,user445,26,325.35,entregado,False
2291,user261,11,171.39,preparando,True
2292,user480,50,346.58,pendiente,False
2293,user372,29,282.19,pendiente,True
2294,user071,20,226.98,listo,False
2295,user299,41,397.95,listo,True
2296,user363,15,347.63,preparando,True
2297,user416,46,284.39,listo,False
2298,user279,39,301.31,pendiente,True
2299,user002,39,352.94,entregado,True
2300,user051,48,478.21,pendiente,False
2301,user281,40,166.09,preparando,True
2302,user485,49,244.37,preparando,True
2303,user319,46,321.17,pendiente,False
2304,user182,1,163.27,listo,True
2305,user275,27,57.17,entregado,True
2306,user487,30,406.74,listo,False
2307,user422,25,240.19,preparando,False
2308,user150,18,121.57,listo,False
2309,user318,11,273.17,preparando,False
2310,user045,2,498.49,preparando,True
2311,user219,48,110.92,listo,False
2312,user400,21,232.69,pendiente,False
2313,user043,2,372.76,listo,True
2314,user426,1,187.8,preparando,True
2315,user217,14,279.68,preparando,True
2316,user159,3,203.58,listo,True
2317,user027,17,323.99,pendiente,False
2318,user264,27,51.06,entregado,False
2319,user373,26,165.71,listo,True
2320,user413,43,388.25,listo,True
2321,user068,27,452.57,listo,False
2322,user224,31,254.64,pendiente,True
2323,user084,22,475.05,pendiente,False
2324,user431,26,59.3,entregado,True
2325,user434,4,92.91,entregado,False
2326,user159,26,359.7,entregado,False
2327,user100,21,142.63,entregado,False
2328,user124,48,61.23,pendiente,True
2329,user081,7,146.76,listo,True
2330,user224,25,321.61,preparando,False
2331,user419,48,359.88,listo,True
2332,user112,22,85.17,entregado,False
2333,user211,30,67.05,listo,False
2334,user230,3,275.75,listo,True
2335,user154,46,241.14,preparando,True
2336,user078,28,134.7,listo,True
2337,user180,16,220.51,pendiente,False
2338,user179,8,393.0,entregado,False
2339,user118,42,167.05,listo,True
2340,user373,37,109.64,preparando,False
2341,user076,13,337.9,entregado,False
2342,user135,42,261.47,entregado,False
2343,user284,20,280.9,listo,False
2344,user083,44,434.55,listo,True
2345,user286,24,201.38,listo,True
2346,user085,13,119.72,listo,True
2347,user390,29,71.47,preparando,True
2348,user410,9,401.24,preparando,False
2349,user489,4,87.49,entregado,False
2350,user469,36,285.99,listo,True
2351,user113,31,226.95,preparando,False
2352,user330,26,426.75,pendiente,False
2353,user071,19,98.24,listo,False
2354,user102,3,188.75,listo,False
2355,user297,46,84.55,pendiente,False
2356,user117,49,242.92,entregado,True
2357,user243,19,484.23,entregado,True
2358,user097,12,175.09,preparando,True
2359,user277,4,213.98,listo,True
2360,user029,25,446.43,pendiente,False
2361,user097,34,165.49,pendiente,True
2362,user067,41,50.99,entregado,True
2363,user263,31,362.66,preparando,True
2364,user325,14,145.13,entregado,False
2365,user263,23,55.42,listo,False
2366,user095,6,120.41,pendiente,False
2367,user172,20,264.38,listo,False
2368,user010,20,448.41,listo,True
2369,user290,39,492.06,pendiente,False
2370,user326,17,492.85,listo,True
2371,user316,50,461.26,preparando,False
2372,user042,41,120.4,listo,True
2373,user183,29,85.0,preparando,True
2374,user172,27,90.48,pendiente,True
2375,user418,37,400.28,listo,True
2376,user088,40,133.0,entregado,True
2377,user072,14,213.64,entregado,True
2378,user297,25,108.43,entregado,True
2379,user095,37,430.62,preparando,True
2380,user330,20,154.75,listo,True
2381,user456,40,307.92,pendiente,False
2382,user013,24,407.11,preparando,False
2383,user021,33,57.01,pendiente,True
2384,user165,37,429.29,listo,False
2385,user207,2,439.15,pendiente,True
2386,user029,42,345.96,pendiente,False
2387,user049,19,367.24,listo,True
2388,user285,30,310.5,preparando,False
2389,user440,11,83.44,preparando,True
2390,user353,48,315.05,entregado,False
2391,user062,31,367.92,preparando,True
2392,user335,17,449.98,listo,True
2393,user455,48,457.81,listo,True
2394,user463,10,332.38,listo,True
2395,user126,37,333.08,listo,False
2396,user298,14,347.85,entregado,True
2397,user453,43,143.24,entregado,True
2398,user371,22,228.42,entregado,False
2399,user255,48,354.37,listo,True
2400,user279,23,334.24,listo,False
2401,user417,8,230.82,pendiente,True
2402,user141,1,293.98,entregado,True
2403,user059,35,235.87,listo,False
2404,user441,10,408.85,preparando,False
2405,user133,2,134.69,preparando,True
2406,user010,18,256.6,entregado,True
2407,user443,24,80.93,pendiente,False
2408,user044,26,330.9,preparando,False
2409,user172,29,194.23,listo,False
2410,user488,10,182.85,pendiente,True
2411,user348,8,77.76,preparando,True
2412,user227,25,376.11,pendiente,True
2413,user420,34,397.63,listo,True
2414,user419,33,272.76,listo,False
2415,user106,7,118.99,entregado,False
2416,user324,2,89.42,preparando,False
2417,user174,11,478.3,preparando,False
2418,user361,14,490.25,preparando,True
2419,user204,17,295.75,preparando,False
2420,user431,38,67.31,pendiente,True
2421,user361,45,110.51,listo,False
2422,user410,41,227.07,preparando,False
2423,user334,39,231.35,preparando,True
2424,user075,14,484.83,preparando,False
2425,user250,41,371.46,pendiente,True
2426,user341,14,276.22,entregado,True
2427,user266,50,129.66,listo,False
2428,user121,27,146.03,pendiente,True
2429,user484,44,126.5,pendiente,False
2430,user360,9,464.99,listo,True
2431,user309,29,368.31,entregado,False
2432,user342,21,398.73,listo,False
2433,user315,42,153.22,preparando,False
2434,user451,31,387.58,preparando,False
2435,user010,7,380.31,preparando,False
2436,user199,11,476.74,pendiente,True
2437,user158,6,441.59,listo,True
2438,user420,9,495.04,entregado,True
2439,user006,31,239.55,entregado,True
